日期,收盘,开盘,高,低,交易量,涨跌幅
2023-07-31,4014.63,4018.89,4064.36,4002.08,199606.83K,0.55%
2023-07-28,3992.74,3889.79,4000.92,3886.55,179735.48K,2.32%
2023-07-27,3902.35,3914.23,3935.36,3894.69,110667.11K,-0.12%
2023-07-26,3907.01,3908.17,3912.98,3893.4,107881.72K,-0.21%
2023-07-25,3915.12,3866.64,3915.81,3866.64,163066.32K,2.89%
2023-07-24,3805.22,3803.35,3828.79,3798.8,75483.54K,-0.44%
2023-07-21,3821.91,3816.98,3849.51,3808.8,79507.56K,-0.05%
2023-07-20,3823.69,3857.77,3875.62,3818.71,92042.08K,-0.71%
2023-07-19,3850.87,3848.48,3860.01,3830.41,79585.70K,-0.11%
2023-07-18,3854.94,3871.04,3871.04,3844.51,91438.62K,-0.32%
2023-07-17,3867.17,3881.62,3881.62,3852.26,98340.14K,-0.82%
2023-07-14,3899.1,3904.6,3908.49,3893.79,122364.85K,0.02%
2023-07-13,3898.42,3855.66,3901.1,3855.66,120300.23K,1.43%
2023-07-12,3843.44,3864.6,3874.04,3838.56,111522.02K,-0.67%
2023-07-11,3869.49,3853.8,3870.65,3844.52,86510.72K,0.65%
2023-07-10,3844.33,3841.56,3865.46,3831.92,92033.44K,0.49%
2023-07-07,3825.7,3831.6,3844.84,3819.08,100906.92K,-0.44%
2023-07-06,3842.75,3857.03,3876.89,3836.46,100121.84K,-0.67%
2023-07-05,3868.81,3895.19,3899.52,3864.13,97636.38K,-0.77%
2023-07-04,3899.01,3888.03,3899.98,3878.4,109494.53K,0.16%
2023-07-03,3892.88,3853.29,3897.33,3853.29,133158.05K,1.31%
2023-06-30,3842.45,3816.33,3860.03,3813.55,101268.43K,0.54%
2023-06-29,3821.84,3836.73,3840.71,3817.38,98289.27K,-0.49%
2023-06-28,3840.8,3836.61,3846.85,3808.16,107021.54K,-0.12%
2023-06-27,3845.43,3811.69,3851.9,3806.32,116992.68K,0.94%
2023-06-26,3809.7,3833.44,3841.29,3801.05,133990.42K,-1.41%
2023-06-21,3864.03,3909.1,3920.13,3864.03,118346.57K,-1.53%
2023-06-20,3924.24,3926.09,3937.49,3918.47,122520.32K,-0.17%
2023-06-19,3930.91,3957.03,3957.03,3922.47,134905.85K,-0.82%
2023-06-16,3963.35,3932.21,3968.01,3928.54,139760.08K,0.96%
2023-06-15,3925.5,3871.77,3925.5,3871.77,128369.94K,1.59%
2023-06-14,3864.02,3872.72,3891.67,3862.06,124955.76K,-0.02%
2023-06-13,3864.91,3838.13,3867.3,3833.46,110924.95K,0.53%
2023-06-12,3844.43,3827.33,3859.72,3813.86,126758.54K,0.20%
2023-06-09,3836.7,3822.41,3836.7,3811.22,134319.86K,0.43%
2023-06-08,3820.19,3791.08,3834.39,3777.78,118700.93K,0.81%
2023-06-07,3789.34,3815.48,3823.11,3780.1,98862.43K,-0.49%
2023-06-06,3808.16,3840.46,3867.85,3802.84,125781.26K,-0.94%
2023-06-05,3844.25,3860.56,3860.56,3832.46,116163.99K,-0.46%
2023-06-02,3861.83,3821.62,3865.28,3821.62,125015.11K,1.44%
2023-06-01,3806.87,3788.59,3832.21,3786.73,134561.88K,0.22%
2023-05-31,3798.54,3827.16,3827.16,3781.4,126387.37K,-1.02%
2023-05-30,3837.75,3827.79,3844.01,3789.27,137619.63K,0.10%
2023-05-29,3833.94,3862.08,3866.72,3819.18,131859.97K,-0.44%
2023-05-26,3850.95,3848.42,3859.63,3815.57,100326.44K,0.01%
2023-05-25,3850.5,3851.41,3861.38,3817.84,124150.77K,-0.22%
2023-05-24,3859.09,3903.78,3903.78,3859.09,137258.27K,-1.38%
2023-05-23,3913.19,3968.23,3971.94,3913.19,118685.08K,-1.41%
2023-05-22,3969.33,3941.0,3985.4,3935.8,109116.60K,0.63%
2023-05-19,3944.54,3946.22,3967.28,3928.32,120212.48K,-0.29%
2023-05-18,3956.07,3965.52,3982.72,3939.55,136533.95K,-0.10%
2023-05-17,3960.17,3971.7,3982.6,3945.71,118448.18K,-0.45%
2023-05-16,3978.21,4002.52,4005.02,3966.99,136833.27K,-0.52%
2023-05-15,3998.89,3938.83,3998.89,3923.03,176257.36K,1.55%
2023-05-12,3937.76,3987.77,3999.38,3937.53,144421.73K,-1.33%
2023-05-11,3990.66,4005.78,4018.06,3988.48,144804.62K,-0.16%
2023-05-10,3996.87,4017.94,4019.06,3984.63,207552.71K,-0.77%
2023-05-09,4027.88,4065.44,4092.85,4026.39,279306.05K,-0.86%
2023-05-08,4062.66,4028.11,4070.77,4018.96,255583.08K,1.14%
2023-05-05,4016.88,4031.09,4047.6,3998.39,206626.92K,-0.33%
2023-05-04,4030.25,4013.47,4035.78,4001.13,227582.85K,0.03%
2023-04-28,4029.09,3993.26,4030.45,3993.26,179508.49K,1.02%
2023-04-27,3988.42,3948.03,3999.13,3942.82,153828.20K,0.74%
2023-04-26,3959.23,3950.26,3975.66,3934.66,162702.01K,-0.09%
2023-04-25,3962.67,3985.11,3991.69,3925.44,172555.41K,-0.50%
2023-04-24,3982.64,4031.3,4033.64,3967.91,170099.22K,-1.24%
2023-04-21,4032.57,4114.26,4114.26,4031.91,180802.43K,-1.96%
2023-04-20,4113.02,4122.95,4125.82,4094.0,162706.68K,-0.28%
2023-04-19,4124.56,4159.39,4159.39,4118.63,162554.59K,-0.90%
2023-04-18,4162.03,4139.31,4169.67,4138.46,170184.13K,0.30%
2023-04-17,4149.38,4090.07,4149.38,4089.51,188773.10K,1.40%
2023-04-14,4092.0,4078.97,4098.22,4075.2,150695.68K,0.57%
2023-04-13,4068.98,4081.39,4088.88,4059.57,156444.30K,-0.69%
2023-04-12,4097.29,4102.4,4108.25,4090.28,165965.28K,-0.07%
2023-04-11,4100.15,4108.51,4116.12,4083.49,153901.33K,-0.11%
2023-04-10,4104.81,4132.01,4132.3,4099.05,152453.00K,-0.45%
2023-04-07,4123.28,4096.9,4131.31,4092.18,128676.74K,0.65%
2023-04-06,4096.64,4084.13,4098.83,4078.4,150703.37K,-0.16%
2023-04-04,4103.11,4089.29,4103.16,4080.07,197146.63K,0.31%
2023-04-03,4090.57,4059.62,4094.94,4059.06,182124.31K,0.98%
2023-03-31,4050.93,4045.45,4063.57,4039.96,138842.55K,0.31%
2023-03-30,4038.53,4009.56,4040.5,3983.9,149901.04K,0.81%
2023-03-29,4006.14,4013.59,4017.76,3992.67,133743.51K,0.17%
2023-03-28,3999.51,4015.7,4023.78,3994.6,131895.12K,-0.32%
2023-03-27,4012.48,4023.3,4023.3,3987.03,168482.28K,-0.36%
2023-03-24,4027.05,4035.16,4037.84,4017.0,159442.33K,-0.30%
2023-03-23,4039.09,3985.99,4039.09,3984.0,158887.42K,0.99%
2023-03-22,3999.44,3993.78,4016.45,3986.71,149228.97K,0.43%
2023-03-21,3982.38,3948.16,3982.7,3948.16,145090.68K,1.10%
2023-03-20,3939.08,3962.66,3979.55,3935.02,205264.97K,-0.50%
2023-03-17,3958.82,3971.16,4004.22,3945.25,177433.82K,0.50%
2023-03-16,3939.15,3958.2,3981.32,3936.48,152515.64K,-1.20%
2023-03-15,3986.9,4011.84,4018.75,3986.9,142026.01K,0.06%
2023-03-14,3984.7,3999.88,4001.94,3946.94,150544.17K,-0.60%
2023-03-13,4008.69,3962.64,4008.69,3962.64,143561.37K,
